id_persona,CURP,nombre,apellido_paterno,apellido_materno,sexo,año_nacimiento,edad_censo_2020,estado,municipio,localidad,clave_geo,AGEB,MZA,lat,lon,nivel_educativo,estado_civil,num_dependientes,tipo_vivienda,acceso_agua,acceso_drenaje,acceso_electricidad,tiene_internet,tiene_computadora,hacinamiento_index,religion,habla_lengua_indigena
615,AEVE650719HTSJXNDX3,Mario,Lara,Medina,Hombre,1965,55,Tamaulipas,Reynosa,Col. Norte,28809,4160,011,26.038121,-98.261424,Primaria incompleta,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,2.83,Católica,No
616,WAOL671108HTSZDMCH4,Eduardo,Rivera,Cavazos,Hombre,1967,53,Tamaulipas,Nuevo Laredo,Col. Norte,28226,5743,002,27.475307,-99.489863,Secundaria,Soltero(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,3.71,Cristiana evangélica,No
617,NFLJ750618HTSJWYXP0,José,Rodríguez,Pérez,Hombre,1975,45,Tamaulipas,Reynosa,Col. Moderna,28944,8119,037,26.100158,-98.280497,Preparatoria,Viudo(a),3,Casa rentada,Sí,Sí,Sí,Sí,No,2.66,Católica,No
618,QVXN000220MTSSWJLQ9,Isabella,Flores,Cruz,Mujer,2000,20,Tamaulipas,Nuevo Laredo,Col. Norte,28436,3238,021,27.487582,-99.536786,Licenciatura,Casado(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.43,Católica,No
619,IMGQ990826MTSTNYRF0,Natalia,Jiménez,Rivera,Mujer,1999,21,Tamaulipas,Matamoros,Barrio Antiguo,28346,6278,035,25.882116,-97.513584,Posgrado,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,3.92,Sin religión,No
620,IMUE950425MTSYNLRQ4,Laura,Cruz,Jiménez,Mujer,1995,25,Tamaulipas,Matamoros,Barrio Antiguo,28763,2477,004,25.8656,-97.516036,Preparatoria,Soltero(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,No,2.42,Cristiana evangélica,No
621,AFFR651019MTSNXDPS3,Paola,Ruiz,Sánchez,Mujer,1965,55,Tamaulipas,Reynosa,Barrio Antiguo,28746,6639,003,26.058004,-98.285281,Primaria completa,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,3.82,Cristiana evangélica,No
622,DRER760903HTSKRYDR3,Diego,Morales,Vázquez,Hombre,1976,44,Tamaulipas,Matamoros,Fraccionamiento Las Palmas,28301,7341,021,25.850945,-97.543699,Secundaria,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,No,No,2.95,Católica,No
623,SSBP000525MTSLWFFM1,Natalia,Ortiz,Martínez,Mujer,2000,20,Tamaulipas,Nuevo Laredo,Fraccionamiento Las Palmas,28325,2910,018,27.490859,-99.517379,Sin escolaridad,Casado(a),0,Casa prestada,Sí,Sí,Sí,Sí,No,3.31,Católica,No
624,GELO740522MTSGZQRQ3,Isabella,Sánchez,Hernández,Mujer,1974,46,Tamaulipas,Reynosa,Col. Norte,28440,2876,048,26.097541,-98.279854,Licenciatura,Viudo(a),0,Casa prestada,Sí,Sí,Sí,No,No,3.11,Cristiana evangélica,No
625,RURC990417MTSSNWHQ7,Alejandra,Ortiz,Álvarez,Mujer,1999,21,Tamaulipas,Reynosa,Col. Moderna,28739,9533,029,26.057625,-98.281958,Técnico superior,Unión libre,1,Casa rentada,Sí,Sí,Sí,Sí,No,3.62,Cristiana evangélica,No
626,WOWI851119HTSCJNQP8,Eduardo,Ramos,de León,Hombre,1985,35,Tamaulipas,Matamoros,Centro Histórico,28715,3499,042,25.880987,-97.479045,Secundaria,Casado(a),5,Casa prestada,Sí,Sí,Sí,No,Sí,4.03,Católica,No
627,PJAU690705HTSJGKHR6,Javier,Muñoz,García,Hombre,1969,51,Tamaulipas,Nuevo Laredo,Col. Sur,28883,3258,044,27.474425,-99.508655,Primaria completa,Casado(a),4,Casa propia (crédito),Sí,Sí,Sí,No,Sí,2.46,Católica,No
628,MDRB971002MTSJFQGY5,Verónica,López,Flores,Mujer,1997,23,Tamaulipas,Tampico,Col. Oriente,28434,4027,038,22.254543,-97.872065,Secundaria,Casado(a),3,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,1.44,Sin religión,No
629,RJKE690724HTSPQRHX9,Carlos,Vázquez,Villarreal,Hombre,1969,51,Tamaulipas,Reynosa,Col. Oriente,28892,5523,042,26.04109,-98.257604,Licenciatura,Casado(a),1,Casa propia (crédito),Sí,No,Sí,Sí,No,3.39,Sin religión,No
630,KNDI820513HTSVWRMP5,Roberto,Vázquez,Morales,Hombre,1982,38,Tamaulipas,Nuevo Laredo,Zona Rosa,28425,8672,037,27.486235,-99.495703,Secundaria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,1.72,Testigo de Jehová,Sí
631,USUJ940922MTSFMTSS1,Gabriela,Pérez,Sánchez,Mujer,1994,26,Tamaulipas,Ciudad Victoria,Fraccionamiento Las Palmas,28434,7150,003,23.737658,-99.16136,Secundaria,Casado(a),4,Casa rentada,Sí,Sí,Sí,No,No,2.74,Cristiana evangélica,No
632,LEWS941208MTSWMYBW2,Valentina,Muñoz,Cavazos,Mujer,1994,26,Tamaulipas,Tampico,Zona Rosa,28740,4466,041,22.253072,-97.870976,Preparatoria,Viudo(a),4,Casa propia pagada,No,Sí,Sí,No,No,1.36,Católica,No
633,OFFX850601MTSWFLPJ5,Valentina,Rodríguez,Mendoza,Mujer,1985,35,Tamaulipas,Ciudad Victoria,Zona Rosa,28494,6879,019,23.723074,-99.182634,Técnico superior,Casado(a),1,Casa propia (crédito),Sí,Sí,Sí,Sí,No,3.89,Católica,No
634,HWZQ990823HTSTQGKV8,Miguel,Vázquez,González,Hombre,1999,21,Tamaulipas,Nuevo Laredo,Barrio Antiguo,28341,7478,015,27.481181,-99.513754,Licenciatura,Casado(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,2.7,Sin religión,No
635,OXOC841006MTSKDVZR5,Daniela,Ramos,Rivera,Mujer,1984,36,Tamaulipas,Matamoros,Col. Oriente,28908,5607,049,25.860103,-97.489704,Técnico superior,Soltero(a),2,Casa propia pagada,No,Sí,Sí,Sí,No,0.82,Sin religión,No
636,RQJA650618HTSLQJQK7,Alejandro,Morales,Hernández,Hombre,1965,55,Tamaulipas,Tampico,Col. Moderna,28802,5818,017,22.237573,-97.887302,Secundaria,Soltero(a),1,Casa prestada,Sí,Sí,Sí,Sí,Sí,4.09,Católica,No
637,OHDO030903HTSBSHQB6,Rafael,Hernández,Villarreal,Hombre,2003,17,Tamaulipas,Nuevo Laredo,Fraccionamiento Las Palmas,28656,3857,021,27.486271,-99.508574,Secundaria,Soltero(a),0,Casa prestada,Sí,No,Sí,Sí,No,1.86,Católica,No
638,DQHQ900802MTSRPNMT2,Gabriela,Mendoza,Álvarez,Mujer,1990,30,Tamaulipas,Ciudad Victoria,Col. Moderna,28411,3059,003,23.72052,-99.106713,Técnico superior,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,No,Sí,3.71,Católica,No
639,OHHZ710304HTSFSHHB3,Miguel,Álvarez,Castro,Hombre,1971,49,Tamaulipas,Nuevo Laredo,Col. Oriente,28685,8538,005,27.466346,-99.528839,Licenciatura,Casado(a),1,Casa prestada,Sí,Sí,Sí,Sí,Sí,1.69,Católica,No
640,WRYU890223HTSVBXZP4,Marco,Álvarez,Cruz,Hombre,1989,31,Tamaulipas,Ciudad Victoria,Zona Rosa,28950,1188,033,23.784495,-99.149341,Secundaria,Soltero(a),3,Casa propia pagada,Sí,Sí,Sí,Sí,No,2.86,Católica,No
641,FEHC670404HTSJHPNB3,Antonio,López,Morales,Hombre,1967,53,Tamaulipas,Ciudad Victoria,Col. Norte,28529,1059,037,23.739065,-99.136874,Licenciatura,Soltero(a),2,Casa propia pagada,Sí,No,Sí,No,No,3.52,Católica,No
642,XNOT770503HTSBBYCL2,Salvador,Flores,González,Hombre,1977,43,Tamaulipas,Reynosa,Fraccionamiento Las Palmas,28675,2266,005,26.093049,-98.279646,Preparatoria,Unión libre,0,Casa propia (crédito),Sí,Sí,Sí,Sí,No,2.54,Sin religión,No
643,SORU060526MTSXJLDT2,Ana,Lara,Torres,Mujer,2006,14,Tamaulipas,Nuevo Laredo,Col. Norte,28525,7112,036,27.466322,-99.543585,Preparatoria,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,0.59,Católica,No
644,QOAE010723HTSJPBRR7,Alejandro,Sánchez,Morales,Hombre,2001,19,Tamaulipas,Ciudad Victoria,Zona Rosa,28340,5507,036,23.705619,-99.159313,Técnico superior,Soltero(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,No,3.86,Cristiana evangélica,No
645,UIMM700601MTSMFKHV3,Valentina,Ramírez,Álvarez,Mujer,1970,50,Tamaulipas,Nuevo Laredo,Col. Moderna,28509,6317,008,27.487519,-99.520776,Preparatoria,Casado(a),2,Casa propia (crédito),Sí,Sí,Sí,Sí,No,0.73,Católica,No
646,OIHP990711HTSPRQTN2,Sergio,Rodríguez,Longoria,Hombre,1999,21,Tamaulipas,Reynosa,Col. Norte,28628,7472,008,26.093695,-98.297153,Licenciatura,Soltero(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,No,1.53,Católica,Sí
647,GZDC960226MTSLSMFX6,Karla,Medina,Lara,Mujer,1996,24,Tamaulipas,Tampico,Col. Oriente,28504,5821,025,22.227671,-97.856533,Licenciatura,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,0.91,Católica,No
648,KVMU850908MTSTBYDC8,Fernanda,Ramos,Guerrero,Mujer,1985,35,Tamaulipas,Nuevo Laredo,Col. Sur,28217,6542,024,27.478167,-99.538684,Preparatoria,Casado(a),2,Casa rentada,Sí,Sí,Sí,Sí,No,1.85,Sin religión,No
649,OCPW750906HTSNGFPZ3,Rodrigo,García,Hernández,Hombre,1975,45,Tamaulipas,Matamoros,Barrio Antiguo,28818,3280,049,25.856425,-97.501598,Posgrado,Unión libre,1,Casa rentada,Sí,Sí,Sí,Sí,Sí,1.72,Católica,No
650,NZFG690203MTSDLMGF2,Brenda,Martínez,Herrera,Mujer,1969,51,Tamaulipas,Tampico,Col. Moderna,28594,6080,046,22.281862,-97.875704,Preparatoria,Casado(a),1,Casa prestada,Sí,Sí,Sí,No,Sí,3.9,Católica,No
651,MGTJ970428MTSCWVQH6,Rosa,Ramos,Villarreal,Mujer,1997,23,Tamaulipas,Matamoros,Centro Histórico,28435,5630,043,25.908346,-97.531207,Secundaria,Soltero(a),2,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,4.19,Cristiana evangélica,No
652,VMEH861120MTSGRDVL2,Gabriela,Flores,Sánchez,Mujer,1986,34,Tamaulipas,Nuevo Laredo,Zona Rosa,28486,1431,034,27.51733,-99.549878,Posgrado,Soltero(a),2,Cuarto en vecindad,No,Sí,Sí,Sí,Sí,1.35,Sin religión,No
653,TSEQ030613MTSJYZTG3,Isabella,Torres,González,Mujer,2003,17,Tamaulipas,Nuevo Laredo,Zona Rosa,28494,8761,041,27.490976,-99.483834,Técnico superior,Soltero(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,0.91,Católica,No
654,PRKS940119MTSSLRWD3,Alejandra,Morales,Villarreal,Mujer,1994,26,Tamaulipas,Nuevo Laredo,Barrio Antiguo,28376,9618,023,27.467094,-99.5099,Secundaria,Casado(a),0,Casa prestada,Sí,Sí,Sí,No,Sí,1.89,Católica,No
655,JQUS841112HTSGFFBV4,José,Gómez,Guerrero,Hombre,1984,36,Tamaulipas,Tampico,Col. Oriente,28303,6771,004,22.258096,-97.848831,Técnico superior,Divorciado(a),1,Casa propia (crédito),Sí,Sí,Sí,Sí,No,4.06,Sin religión,No
656,AIDV051225HTSHLQPH1,Carlos,Martínez,Cavazos,Hombre,2005,15,Tamaulipas,Matamoros,Col. Norte,28255,4883,029,25.867967,-97.504463,Primaria completa,Casado(a),0,Casa prestada,Sí,Sí,Sí,Sí,Sí,2.08,Católica,No
657,QCFR920222MTSRNJBG6,Alejandra,Cruz,García,Mujer,1992,28,Tamaulipas,Tampico,Fraccionamiento Las Palmas,28922,1805,002,22.251028,-97.857484,Técnico superior,Unión libre,1,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,2.01,Católica,No
658,ACCU851002MTSXZFRG8,Sofía,García,Reyes,Mujer,1985,35,Tamaulipas,Tampico,Col. Oriente,28189,7695,016,22.227523,-97.8694,Posgrado,Casado(a),3,Cuarto en vecindad,Sí,Sí,Sí,Sí,Sí,2.1,Católica,Sí
659,OZXV870801HTSVYFTT2,Ernesto,Garza,González,Hombre,1987,33,Tamaulipas,Tampico,Barrio Antiguo,28726,6631,039,22.255378,-97.885275,Preparatoria,Casado(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,No,3.23,Cristiana evangélica,No
660,HVNY930425HTSHSGXX3,Manuel,Castro,Herrera,Hombre,1993,27,Tamaulipas,Tampico,Col. Norte,28990,2090,044,22.265513,-97.846127,Preparatoria,Casado(a),2,Casa propia pagada,Sí,Sí,Sí,No,Sí,1.8,Católica,No
661,UEKH030218HTSRXRHH1,Manuel,Ortiz,Castro,Hombre,2003,17,Tamaulipas,Reynosa,Barrio Antiguo,28556,9607,039,26.054077,-98.283986,Preparatoria,Soltero(a),3,Casa rentada,Sí,Sí,Sí,Sí,Sí,2.99,Católica,No
662,TSPH751017MTSRMSLM2,Claudia,de León,Gómez,Mujer,1975,45,Tamaulipas,Nuevo Laredo,Col. Moderna,28528,9497,002,27.475799,-99.477564,Licenciatura,Soltero(a),0,Casa rentada,Sí,Sí,Sí,No,No,4.01,Católica,No
663,ZAWI810701MTSJWZSC7,Laura,de León,Medina,Mujer,1981,39,Tamaulipas,Matamoros,Centro Histórico,28383,7436,009,25.889279,-97.524095,Secundaria,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,2.44,Cristiana evangélica,No
664,SQKD800325HTSGQMGQ6,Salvador,Herrera,Treviño,Hombre,1980,40,Tamaulipas,Tampico,Barrio Antiguo,28617,3330,002,22.246641,-97.886485,Técnico superior,Unión libre,2,Casa prestada,Sí,No,Sí,Sí,Sí,2.17,Católica,No
665,CAEE740509MTSBHNZG0,Ximena,Pérez,Álvarez,Mujer,1974,46,Tamaulipas,Nuevo Laredo,Col. Moderna,28403,1871,025,27.470929,-99.49545,Licenciatura,Casado(a),1,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,1.91,Católica,No
666,GXWN831025MTSZDFHQ4,Ximena,González,Ramos,Mujer,1983,37,Tamaulipas,Tampico,Col. Norte,28341,6866,026,22.252196,-97.873846,Posgrado,Casado(a),0,Casa rentada,Sí,Sí,Sí,No,No,1.5,Católica,No
667,FTUH020706HTSFCFGP3,Ernesto,Castro,Cavazos,Hombre,2002,18,Tamaulipas,Nuevo Laredo,Col. Norte,28826,5236,049,27.4752,-99.514667,Licenciatura,Unión libre,0,Casa propia pagada,Sí,Sí,Sí,Sí,No,2.45,Católica,No
668,ZTEA790407HTSCNPWD8,Carlos,Pérez,Díaz,Hombre,1979,41,Tamaulipas,Matamoros,Barrio Antiguo,28638,8164,010,25.856657,-97.529846,Licenciatura,Divorciado(a),0,Casa rentada,Sí,Sí,Sí,No,Sí,3.81,Cristiana evangélica,No
669,JIWS920219HTSHMGHQ4,Andrés,Medina,Flores,Hombre,1992,28,Tamaulipas,Reynosa,Centro Histórico,28527,5667,011,26.075246,-98.277862,Secundaria,Casado(a),3,Casa propia pagada,Sí,No,Sí,Sí,Sí,3.55,Católica,No
670,PXHN960821MTSNNCPM1,Daniela,Castro,de León,Mujer,1996,24,Tamaulipas,Tampico,Centro Histórico,28333,2186,049,22.271833,-97.852498,Preparatoria,Soltero(a),1,Casa rentada,Sí,Sí,Sí,No,Sí,1.04,Católica,No
671,OOPC690815MTSWPQZZ1,Gabriela,Rodríguez,Jiménez,Mujer,1969,51,Tamaulipas,Nuevo Laredo,Centro Histórico,28813,6295,023,27.463386,-99.526228,Primaria incompleta,Casado(a),0,Casa rentada,No,Sí,Sí,No,No,1.88,Católica,No
672,IPGR070711HTSZKHLW3,Miguel,Cruz,Flores,Hombre,2007,13,Tamaulipas,Nuevo Laredo,Centro Histórico,28711,9511,005,27.469293,-99.482813,Primaria incompleta,Soltero(a),1,Casa rentada,Sí,Sí,Sí,Sí,Sí,0.79,Católica,No
673,NTIK880512MTSTNBDK9,Adriana,Garza,Cruz,Mujer,1988,32,Tamaulipas,Nuevo Laredo,Fraccionamiento Las Palmas,28489,4921,035,27.474201,-99.529377,Preparatoria,Casado(a),2,Cuarto en vecindad,Sí,Sí,Sí,Sí,Sí,3.23,Católica,No
674,XVIM740321HTSDZWLN2,Sergio,Lara,Hernández,Hombre,1974,46,Tamaulipas,Nuevo Laredo,Col. Oriente,28193,8715,030,27.463042,-99.520683,Licenciatura,Soltero(a),5,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,1.39,Cristiana evangélica,No
675,ECNJ800912HTSTMPMP6,Diego,Salinas,Ramos,Hombre,1980,40,Tamaulipas,Nuevo Laredo,Col. Moderna,28912,7397,005,27.482241,-99.511493,Primaria completa,Unión libre,4,Casa prestada,Sí,Sí,Sí,No,No,4.18,Católica,No
676,ECSU890109MTSVBMYQ0,María,Álvarez,Villarreal,Mujer,1989,31,Tamaulipas,Nuevo Laredo,Fraccionamiento Las Palmas,28179,4495,036,27.462543,-99.509866,Secundaria,Soltero(a),3,Casa rentada,Sí,Sí,Sí,Sí,No,4.11,Católica,No
677,FKZT660925MTSKHHFJ5,Valeria,Vázquez,Treviño,Mujer,1966,54,Tamaulipas,Matamoros,Col. Sur,28432,1555,049,25.89552,-97.496161,Primaria incompleta,Soltero(a),0,Casa prestada,Sí,Sí,Sí,Sí,Sí,2.19,Católica,No
678,KSPJ761011MTSWCGDP0,María,Reyes,Ruiz,Mujer,1976,44,Tamaulipas,Nuevo Laredo,Col. Moderna,28158,1826,029,27.469085,-99.501027,Preparatoria,Casado(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,No,3.5,Católica,No
679,JVDT770207HTSPWFFK9,José,Mendoza,Villarreal,Hombre,1977,43,Tamaulipas,Ciudad Victoria,Col. Oriente,28432,3277,008,23.786281,-99.143702,Secundaria,Casado(a),2,Casa propia pagada,No,Sí,Sí,Sí,No,0.58,Católica,No
680,LVEL741113HTSTYTYL3,Andrés,Ruiz,González,Hombre,1974,46,Tamaulipas,Tampico,Col. Sur,28900,8146,033,22.235662,-97.840499,Licenciatura,Casado(a),1,Casa propia pagada,Sí,Sí,Sí,No,No,3.74,Católica,No
681,TNEJ960703MTSSNQSG0,Alejandra,Garza,Guerrero,Mujer,1996,24,Tamaulipas,Nuevo Laredo,Zona Rosa,28599,5172,035,27.469388,-99.520912,Licenciatura,Casado(a),0,Casa propia (crédito),Sí,No,Sí,Sí,No,2.62,Católica,No
682,SRCS870810HTSCZSDW5,Sergio,Cantú,Pérez,Hombre,1987,33,Tamaulipas,Matamoros,Col. Moderna,28408,9395,040,25.889835,-97.511931,Preparatoria,Casado(a),1,Casa prestada,Sí,Sí,Sí,Sí,Sí,2.83,Católica,No
683,IUEW020402MTSJVTHX7,Verónica,de León,Longoria,Mujer,2002,18,Tamaulipas,Tampico,Col. Norte,28128,3297,009,22.230328,-97.834597,Secundaria,Unión libre,0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,2.77,Católica,No
684,YHLW011003HTSHJHZT4,Luis,Vázquez,Cavazos,Hombre,2001,19,Tamaulipas,Nuevo Laredo,Col. Sur,28273,5713,025,27.447608,-99.535124,Secundaria,Soltero(a),2,Casa propia (crédito),Sí,Sí,Sí,No,No,1.18,Sin religión,No
685,EQBZ990520HTSRZVWY9,Antonio,Cavazos,Ramírez,Hombre,1999,21,Tamaulipas,Reynosa,Col. Moderna,28859,7234,030,26.093773,-98.245265,Licenciatura,Casado(a),0,Casa propia (crédito),Sí,Sí,Sí,No,Sí,2.0,Cristiana evangélica,No
686,HHNG920813MCODPMTV9,Rosa,Martínez,Garza,Mujer,1992,28,Coahuila,Acuña,Fraccionamiento Las Palmas,05277,3612,006,29.327721,-101.097127,Preparatoria,Unión libre,2,Casa propia (crédito),Sí,Sí,Sí,No,No,3.58,Sin religión,No
687,PBJF930118HCOPDVGM1,Javier,Mendoza,Pérez,Hombre,1993,27,Coahuila,Acuña,Col. Moderna,05727,6570,016,29.31942,-101.07312,Preparatoria,Casado(a),2,Casa rentada,Sí,Sí,Sí,Sí,No,3.21,Cristiana evangélica,No
688,QIZE910407HCOYFSCL4,Antonio,Medina,Morales,Hombre,1991,29,Coahuila,Piedras Negras,Col. Sur,05640,7351,022,28.68932,-100.513322,Técnico superior,Unión libre,1,Casa propia pagada,Sí,Sí,Sí,Sí,No,3.4,Católica,No
689,EIFI810607HCOJFVKT1,Luis,Muñoz,Salinas,Hombre,1981,39,Coahuila,Saltillo,Col. Sur,05920,8979,012,25.446705,-100.985481,Secundaria,Soltero(a),4,Casa propia (crédito),Sí,Sí,Sí,Sí,No,1.79,Sin religión,No
690,UDHS080218HCOFLKTJ5,Manuel,López,Cavazos,Hombre,2008,12,Coahuila,Torreón,Barrio Antiguo,05485,9101,040,25.499495,-103.394254,Posgrado,Casado(a),0,Casa prestada,Sí,Sí,Sí,No,No,4.1,Católica,No
691,JTJL000801HCOJWKHX5,Rubén,Garza,Muñoz,Hombre,2000,20,Coahuila,Torreón,Col. Sur,05177,7238,046,25.499021,-103.401441,Secundaria,Casado(a),1,Casa rentada,Sí,Sí,Sí,Sí,Sí,0.66,Cristiana evangélica,No
692,BQPR841104MCOTRZSS9,Ana,Villarreal,Vázquez,Mujer,1984,36,Coahuila,Torreón,Zona Rosa,05538,8648,032,25.580447,-103.387609,Técnico superior,Divorciado(a),1,Casa prestada,Sí,Sí,Sí,Sí,Sí,2.62,Católica,No
693,RJZM690701MCOPTDKJ0,Mariana,Jiménez,Rivera,Mujer,1969,51,Coahuila,Torreón,Col. Sur,05704,8885,040,25.545022,-103.394179,Secundaria,Separado(a),1,Casa rentada,No,Sí,Sí,Sí,No,1.75,Católica,No
694,ZGXQ980107MCODYYCZ1,Cristina,Gómez,Cruz,Mujer,1998,22,Coahuila,Torreón,Col. Moderna,05497,9300,018,25.521245,-103.399824,Preparatoria,Casado(a),3,Casa rentada,Sí,No,Sí,No,Sí,1.5,Católica,No
695,BYZR010623MCOSDTMG6,Adriana,Vázquez,Castro,Mujer,2001,19,Coahuila,Piedras Negras,Barrio Antiguo,05281,2174,011,28.708769,-100.502653,Primaria completa,Casado(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,2.04,Sin religión,No
696,FQJN650319MCODRSWZ6,Natalia,García,Morales,Mujer,1965,55,Coahuila,Acuña,Centro Histórico,05364,5698,045,29.321487,-101.1312,Secundaria,Casado(a),2,Casa rentada,Sí,Sí,Sí,Sí,No,2.12,Católica,No
697,YXAV931116MCOKBMPF9,Claudia,Morales,Salinas,Mujer,1993,27,Coahuila,Torreón,Col. Norte,05404,6506,016,25.531222,-103.404975,Secundaria,Unión libre,2,Casa rentada,Sí,Sí,Sí,Sí,Sí,2.02,Católica,No
698,UHUN910227MCOWYLXR4,Alejandra,Díaz,González,Mujer,1991,29,Coahuila,Monclova,Zona Rosa,05212,4351,028,26.904304,-101.414354,Licenciatura,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,No,2.25,Católica,No
699,ACXH840122HCOKYZWD7,Roberto,Cruz,Díaz,Hombre,1984,36,Coahuila,Acuña,Col. Norte,05753,5298,024,29.35513,-101.058542,Primaria incompleta,Viudo(a),2,Casa rentada,Sí,Sí,Sí,Sí,Sí,2.93,Católica,No
700,BHTZ010513MCOPBYJV4,Rosa,Díaz,Guerrero,Mujer,2001,19,Coahuila,Saltillo,Centro Histórico,05291,7947,017,25.456428,-101.026385,Secundaria,Soltero(a),2,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,2.49,Católica,No
701,HGYA781214HCOSXMHG1,Carlos,Medina,Guerrero,Hombre,1978,42,Coahuila,Saltillo,Col. Moderna,05954,3344,003,25.441705,-100.978462,Preparatoria,Soltero(a),0,Casa rentada,Sí,Sí,Sí,Sí,Sí,2.85,Sin religión,No
702,MFTX080708MCORXXGC4,Rosa,Flores,Martínez,Mujer,2008,12,Coahuila,Acuña,Barrio Antiguo,05687,4743,026,29.355725,-101.087081,Secundaria,Soltero(a),0,Casa prestada,Sí,Sí,Sí,Sí,Sí,3.76,Católica,No
703,BCAB650723HCONCYTN5,Antonio,Gómez,Castro,Hombre,1965,55,Coahuila,Piedras Negras,Fraccionamiento Las Palmas,05145,1130,026,28.70536,-100.497473,Secundaria,Soltero(a),5,Casa rentada,Sí,Sí,Sí,Sí,No,3.05,Católica,No
704,NUXJ051115MCOLQQJR0,Gabriela,Gómez,Morales,Mujer,2005,15,Coahuila,Torreón,Zona Rosa,05538,6444,013,25.522622,-103.377138,Secundaria,Unión libre,1,Casa propia pagada,Sí,Sí,Sí,Sí,No,4.08,Católica,No
705,TGYO970128HCOMNZYX6,Ricardo,Vázquez,García,Hombre,1997,23,Coahuila,Torreón,Zona Rosa,05229,6586,006,25.53512,-103.403452,Secundaria,Casado(a),2,Casa propia pagada,Sí,Sí,Sí,No,No,3.95,Católica,No
706,VNZS090314MCOQCZPT7,Ximena,López,Rivera,Mujer,2009,11,Coahuila,Torreón,Barrio Antiguo,05558,9274,020,25.536648,-103.42513,Secundaria,Unión libre,2,Casa prestada,Sí,Sí,Sí,Sí,No,2.8,Católica,No
707,POXL031117MCOVDSZH8,Karla,Sánchez,Cavazos,Mujer,2003,17,Coahuila,Torreón,Col. Moderna,05409,3072,001,25.543787,-103.386372,Posgrado,Soltero(a),1,Casa rentada,Sí,Sí,Sí,Sí,No,1.34,Cristiana evangélica,No
708,JJFA680314HCOBMXCD5,Rafael,Álvarez,Reyes,Hombre,1968,52,Coahuila,Monclova,Col. Moderna,05704,2435,023,26.916059,-101.412127,Técnico superior,Soltero(a),0,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,2.14,Cristiana evangélica,No
709,NISY691004MCOGCJFZ8,Patricia,Díaz,Cruz,Mujer,1969,51,Coahuila,Monclova,Col. Oriente,05860,9537,029,26.894477,-101.38074,Primaria incompleta,Soltero(a),2,Casa propia (crédito),Sí,Sí,Sí,Sí,Sí,3.86,Cristiana evangélica,No
710,MMSE900409MCOXSYJK2,Valentina,Cruz,Guerrero,Mujer,1990,30,Coahuila,Torreón,Col. Oriente,05776,7047,024,25.545366,-103.396262,Licenciatura,Soltero(a),4,Casa propia pagada,Sí,Sí,Sí,No,Sí,1.46,Cristiana evangélica,No
711,UKBW770523HCOHLXRZ5,Carlos,de León,Vázquez,Hombre,1977,43,Coahuila,Monclova,Col. Norte,05936,3099,012,26.879037,-101.438952,Licenciatura,Divorciado(a),1,Casa prestada,Sí,Sí,Sí,Sí,Sí,3.19,Otra,No
712,QFJK760521MCOYXFXS1,Ana,González,Flores,Mujer,1976,44,Coahuila,Monclova,Centro Histórico,05784,6247,016,26.916877,-101.41725,Licenciatura,Casado(a),1,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,2.71,Católica,No
713,GJQU650727MCOQSQLB4,Karla,Cavazos,Herrera,Mujer,1965,55,Coahuila,Torreón,Zona Rosa,05546,6508,013,25.534921,-103.396237,Preparatoria,Casado(a),0,Casa propia pagada,Sí,Sí,Sí,Sí,Sí,2.25,Cristiana evangélica,No
